        Time / ns                Port1/real
               256.49943                    -0.012833612
               256.52072                    -0.011945091
               256.53136                    -0.011555607
               256.54201                    -0.011121582
               256.55265                    -0.010670149
               256.56329                    -0.010250767
               256.57394                   -0.0097925181
               256.58458                   -0.0093461153
               256.59522                   -0.0089448195
               256.60054                   -0.0087338842
               256.60586                   -0.0085046134
               256.61651                   -0.0080532693
               256.62715                   -0.0076324267
               256.63779                   -0.0071646966
               256.64311                   -0.0069440776
               256.64844                   -0.0067451359
               256.65908                   -0.0063607129
               256.66972                    -0.005922922
               256.67504                   -0.0056991003
               256.68036                   -0.0054881562
               256.69101                   -0.0050861735
               256.70165                   -0.0046451253
               256.70697                   -0.0044350195
               256.71229                   -0.0042480001
               256.71761                   -0.0040666216
               256.72294                   -0.0038700589
               256.73358                   -0.0034367323
                256.7389                   -0.0032282784
               256.74422                   -0.0030295598
               256.74954                   -0.0028304833
               256.75486                   -0.0026230841
               256.76551                   -0.0021836003
               256.77083                   -0.0019785432
               256.77615                   -0.0017921276
               256.78147                   -0.0016101384
               256.78679                    -0.001409831
               256.79211                   -0.0011860642
               256.79744                  -0.00095853377
               256.80276                  -0.00074568525
               256.80808                  -0.00054730697
                256.8134                  -0.00034681644
               256.81872                  -0.00013025995
               256.82404                  9.6342048e-005
               256.82936                   0.00031796895
               256.83469                   0.00052448108
               256.84001                   0.00071645442
               256.84533                   0.00090810132
               256.85065                    0.0011137367
               256.85597                    0.0013354588
               256.86129                    0.0015611182
               256.86662                    0.0017730027
               256.87194                    0.0019714692
               256.87726                    0.0021751356
               256.88258                    0.0023952579
                256.8879                    0.0026223768
               256.89322                    0.0028338121
               256.89854                    0.0030203939
               256.90387                    0.0031978524
               256.90919                    0.0033854422
               256.91451                    0.0035910156
               256.92515                    0.0040202158
               256.93047                    0.0042197064
               256.93579                    0.0044093485
               256.94112                    0.0046020027
               256.94644                    0.0048087545
               256.95176                    0.0050203506
               256.95708                       0.0052176
               256.96772                    0.0055634729
               256.97304                    0.0057486512
               256.97837                     0.005953988
               256.98901                    0.0063625453
               256.99965                    0.0067398786
               257.01029                    0.0071448872
               257.02094                    0.0075417911
               257.03158                    0.0078927864
                257.0369                    0.0080849607
               257.04222                    0.0082989783
               257.05287                    0.0087217068
               257.06351                    0.0091000693
               257.07415                    0.0095229638
               257.08479                    0.0099257066
               257.09544                     0.010295012
               257.11672                     0.011120069
               257.12737                     0.011502313
               257.13801                     0.011923856
               257.14865                     0.012296418
                257.1593                     0.012641557
               257.18058                     0.013425656
               257.20187                     0.014172267
               257.22315                     0.014851674
               257.24444                     0.015603971
               257.26572                     0.016350321
               257.28701                     0.017046225
               257.29765                     0.017454854
                257.3083                     0.017825414
               257.32958                     0.018599426
               257.35087                     0.019321354
               257.39344                     0.020842978
               257.41472                     0.021517936
               257.43601                     0.022226319
                257.4573                     0.022917711
               257.47858                     0.023557648
               257.52115                     0.024930824
               257.54244                      0.02560962
               257.56373                     0.026325081
                257.6063                     0.027742036
               257.64887                     0.029119018
               257.69144                     0.030409841
               257.73401                     0.031634932
               257.77658                      0.03288024
               257.81916                     0.034217585
               257.86173                     0.035531685
                257.9043                     0.036767617
               257.94687                     0.037962305
               257.98944                     0.039080782
               258.03201                     0.040234986
               258.07459                     0.041489646
               258.11716                     0.042704427
               258.15973                     0.043835463
               258.24487                     0.045940508
               258.28744                     0.047024984
               258.33002                     0.048167046
               258.37259                     0.049311612
               258.41516                     0.050333903
                258.5003                     0.052260026
               258.54287                     0.053260907
               258.58544                     0.054300772
               258.62802                     0.055385878
               258.67059                     0.056301715
               258.75573                     0.058090958
               258.84087                     0.060006396
               258.88345                     0.061002232
               258.92602                     0.061840701
               259.01116                     0.063527172
                259.0963                     0.065363268
               259.18145                      0.06706379
               259.26659                      0.06864497
               259.35173                     0.070426851
               259.43688                     0.072029565
               259.52202                     0.073558896
               259.60716                      0.07525255
               259.94774                      0.08142458
               260.28831                      0.08749516
                260.4586                     0.090424735
               260.62888                     0.093255592
               260.79917                      0.09620128
               260.88431                     0.097442175
               260.96946                     0.098964599
                261.0546                      0.10032269
               261.13974                      0.10148011
               261.22489                      0.10295521
               261.30471                      0.10414056
               261.38985                       0.1051861
               261.47499                      0.10659557
               261.64528                      0.10868365
               261.73042                      0.10998466
               261.81557                      0.11086047
               261.90071                      0.11178502
               261.98585                      0.11296717
               262.15614                      0.11442544
               262.24128                      0.11544759
               262.32643                      0.11589602
               262.41157                      0.11655282
               262.49671                       0.1173368
               262.58186                      0.11759723
                 262.667                      0.11810089
               262.75214                      0.11861541
               262.83729                      0.11865949
               263.00757                       0.1192432
               263.09272                       0.1190607
               263.17786                      0.11918926
                 263.263                      0.11916736
               263.34815                      0.11878774
               263.43329                      0.11865587
               263.51843                       0.1183432
               263.68872                      0.11740102
               263.85901                      0.11607766
               263.94415                      0.11541711
               264.02929                      0.11452047
               264.19958                      0.11269831
               264.36987                      0.11055916
               264.54015                      0.10801328
                264.6253                      0.10684123
               264.71044                      0.10521754
               264.88073                      0.10251604
               264.96587                      0.10060705
               265.05101                     0.099127374
               265.09358                     0.098503465
               265.13616                     0.097632488
                265.2213                     0.095507188
               265.26387                     0.094653115
               265.30644                     0.093998478
               265.34901                     0.093288608
               265.39159                     0.092280995
               265.47673                     0.089961705
                265.5193                     0.089115952
               265.56187                     0.088468852
               265.60444                     0.087643003
               265.64702                     0.086536692
               265.73216                     0.084082278
                265.8173                     0.082570463
               265.85987                     0.081663032
               265.90244                     0.080471673
               265.94502                     0.079104575
               265.98759                     0.077965008
               266.07273                     0.076391111
                266.1153                     0.075430168
               266.15787                     0.074132632
               266.20045                     0.072756182
               266.24302                     0.071686734
               266.32816                     0.070020659
               266.37073                     0.068990988
                266.4133                     0.067607233
               266.45588                     0.066285065
               266.47716                      0.06570013
               266.49845                      0.06523887
               266.58359                     0.063504438
               266.62616                     0.062366061
               266.66873                     0.060975655
               266.71131                     0.059729167
               266.74856                     0.058814806
                266.8337                     0.056961706
               266.87627                     0.055794455
               266.91884                     0.054450222
               266.96141                     0.053237645
               267.00399                     0.052173899
               267.08913                     0.050208405
               267.17427                     0.047728017
               267.21684                     0.046565858
               267.25942                     0.045504591
               267.30199                     0.044500207
               267.34456                     0.043367643
                267.4297                     0.040991227
               267.51485                     0.038800595
               267.55742                     0.037679996
               267.59999                     0.036467225
               267.64256                     0.035302072
               267.68513                     0.034214475
                267.7277                     0.033160612
               267.77028                     0.032036612
               267.85542                     0.029541106
                267.8767                      0.02895338
               267.89799                     0.028423722
               267.94056                     0.027428969
               267.98313                     0.026425475
               268.02571                     0.025196051
               268.04699                     0.024548077
               268.06828                     0.023837072
               268.08956                     0.023174129
               268.11085                     0.022587257
               268.13213                     0.022026282
               268.15342                     0.021532698
               268.17471                     0.021114111
               268.19599                     0.020646846
               268.20663                     0.020416582
               268.21728                     0.020140672
               268.22792                     0.019895655
               268.23856                     0.019616108
               268.25985                     0.018984629
               268.28114                     0.018281468
               268.29178                     0.017947436
               268.30242                       0.0175768
               268.31306                     0.017181773
               268.32371                     0.016860703
               268.34499                     0.016167087
               268.36628                     0.015602763
               268.37692                      0.01532401
               268.38756                     0.015112609
               268.40885                      0.01465714
               268.41949                     0.014488531
               268.43014                     0.014254714
               268.45142                     0.013839432
               268.47271                     0.013313668
               268.48335                     0.013066011
               268.49399                     0.012727787
               268.51528                     0.012075188
               268.52592                     0.011686398
               268.53657                     0.011322533
               268.54721                      0.01095918
               268.55785                     0.010537706
               268.56317                     0.010340433
               268.56849                      0.01016896
               268.57914                    0.0098388765
               268.58978                    0.0094639124
                268.5951                    0.0093034261
               268.60042                    0.0091692586
               268.61107                    0.0088983224
               268.62171                    0.0086028491
               268.62703                     0.008480475
               268.63235                    0.0083813387
               268.64299                    0.0081856124
               268.65364                     0.007954751
               268.65896                    0.0078644561
               268.66428                    0.0077924712
                268.6696                    0.0077128923
               268.67492                    0.0076079457
               268.68557                    0.0073728433
               268.69621                    0.0071930614
               268.70153                    0.0070919933
               268.70685                    0.0069665547
               268.71749                    0.0066867961
               268.72814                    0.0064401896
               268.73346                    0.0063044093
               268.73878                    0.0061371641
               268.74942                    0.0057703762
               268.76007                     0.005451056
               268.76539                    0.0052735586
               268.77071                    0.0050722003
               268.77603                    0.0048647712
               268.78135                    0.0046686251
               268.79199                    0.0043043681
               268.79732                    0.0041059599
               268.80264                    0.0038901631
               268.80796                    0.0036699175
               268.81328                    0.0034680822
                268.8186                    0.0032944683
               268.82392                    0.0031327722
               268.82925                    0.0029593314
               268.83457                    0.0027678288
               268.83989                    0.0025803929
               268.84521                     0.002423103
               268.85585                    0.0021663556
               268.86117                    0.0020253709
                268.8665                    0.0018744683
               268.87182                    0.0017350247
               268.87714                    0.0016205237
               268.88246                    0.0015280938
               268.88778                    0.0014427689
                268.8931                    0.0013457456
               268.89842                    0.0012351259
               268.90375                    0.0011281514
               268.90907                    0.0010418154
               268.91439                   0.00097365112
               268.91971                   0.00089765254
               268.92503                   0.00079470865
               268.93035                   0.00067635608
               268.93567                   0.00056711763
                 268.941                   0.00047810259
               268.94632                   0.00039430452
               268.95164                   0.00029146085
               268.95696                    0.0001633791
               268.96228                   2.086053e-005
                268.9676                  -0.00011917782
               268.97292                   -0.0002467651
               268.97825                  -0.00037191439
               268.98357                  -0.00051453565
               268.98889                  -0.00068678266
               268.99421                  -0.00087900786
               268.99953                   -0.0010637436
               269.00485                   -0.0012293891
               269.01017                      -0.0013916
                269.0155                   -0.0015737499
               269.02082                   -0.0017813663
               269.02614                   -0.0019952522
               269.03146                   -0.0021954884
               269.03678                   -0.0023829577
                269.0421                   -0.0025713383
               269.04742                    -0.002774616
               269.05807                   -0.0032136264
               269.06339                   -0.0034159882
               269.06871                   -0.0035930758
               269.07403                   -0.0037570136
               269.07935                   -0.0039313231
                  269.09                   -0.0043047113
               269.09532                   -0.0044606746
               269.10064                   -0.0045880302
               269.10596                   -0.0047120746
               269.11128                   -0.0048513971
                269.1166                   -0.0049983764
               269.12193                   -0.0051331382
               269.12725                   -0.0052418991
               269.13257                   -0.0053298395
               269.14321                   -0.0055062749
               269.15385                    -0.005711742
               269.15918                    -0.005795914
                269.1645                    -0.005866332
               269.16982                   -0.0059436072
               269.17514                   -0.0060444855
               269.18578                   -0.0062682641
               269.19643                    -0.006444566
               269.20175                   -0.0065502277
               269.20707                    -0.006681244
               269.21771                   -0.0069646894
               269.22835                    -0.007230231
               269.23368                   -0.0073788361
                 269.239                   -0.0075537373
               269.24964                   -0.0079324369
               269.26028                   -0.0082699034
                269.2656                   -0.0084562866
               269.27093                   -0.0086650546
               269.28157                   -0.0090809452
               269.29221                   -0.0094631479
               269.30285                   -0.0098853847
                269.3135                    -0.010297861
               269.32414                    -0.010642742
               269.33478                    -0.010998154
                269.3401                    -0.011175251
               269.34543                    -0.011325879
               269.35607                    -0.011576033
               269.36671                    -0.011855648
               269.37735                    -0.012089579
                 269.388                    -0.012261034
               269.40928                    -0.012637107
               269.41993                    -0.012794897
               269.43057                    -0.013010332
               269.45186                    -0.013418573
               269.47314                    -0.013973116
               269.48378                     -0.01427166
               269.49443                    -0.014636742
               269.51571                    -0.015355075
               269.55828                    -0.016974284
               269.57957                    -0.017676368
               269.59021                    -0.018015361
               269.60086                    -0.018288137
               269.62214                    -0.018804721
               269.64343                    -0.019179528
               269.66471                    -0.019551599
                 269.686                    -0.019975259
               269.69664                    -0.020179984
               269.70729                    -0.020436389
               269.72857                    -0.021017766
               269.74986                    -0.021721408
               269.77114                    -0.022451535
               269.81371                      -0.0239901
                 269.835                    -0.024648671
               269.85629                    -0.025195851
               269.87757                    -0.025677343
               269.89886                    -0.026063791
               269.94143                    -0.026917718
               269.96271                    -0.027444078
                 269.984                    -0.028064982
               270.02657                    -0.029485563
               270.04786                    -0.030227339
               270.06914                    -0.030906236
               270.09043                    -0.031504731
               270.11172                    -0.032021675
               270.15429                    -0.032872009
               270.19686                    -0.033825124
               270.21814                    -0.034390316
               270.23943                    -0.035052667
                 270.282                    -0.036407023
               270.30329                     -0.03709499
               270.32457                    -0.037702032
               270.36715                    -0.038730632
               270.40972                    -0.039624095
               270.45229                    -0.040700469
               270.49486                    -0.041943653
               270.53743                    -0.043207372
                  270.58                    -0.044347645
               270.66515                    -0.046274352
               270.75029                    -0.048617678
               270.79286                    -0.049765026
               270.83543                    -0.050716186
               270.87801                    -0.051627327
               270.92058                    -0.052738297
               270.96315                    -0.053911935
               270.98443                     -0.05453851
               271.00572                    -0.055054324
               271.04829                    -0.056044647
               271.09086                    -0.056828759
               271.13343                    -0.057781767
               271.17601                    -0.058982768
               271.21858                    -0.060162891
               271.23986                    -0.060759175
               271.26115                     -0.06122017
               271.34629                    -0.062707697
               271.38886                    -0.063726566
               271.43144                    -0.064969398
               271.47401                    -0.066149444
               271.49529                     -0.06665136
               271.51658                    -0.067062278
               271.55915                    -0.067662811
               271.60172                    -0.068352997
               271.62301                    -0.068823421
               271.64429                     -0.06942158
               271.68687                    -0.070687577
               271.72944                    -0.071825778
               271.77201                    -0.072545849
               271.81458                    -0.073008642
               271.85715                    -0.073724915
               271.87844                    -0.074201216
               271.89972                    -0.074832644
                271.9423                    -0.076098957
               271.98487                    -0.077114192
               272.02744                    -0.077644702
               272.07001                     -0.07802651
               272.11258                    -0.078769251
                272.1924                    -0.080985647
               272.23498                    -0.081890641
               272.27755                    -0.082317329
               272.32012                    -0.082627894
               272.36269                    -0.083344152
               272.44783                    -0.085599194
               272.49041                    -0.086303264
               272.53298                    -0.086604792
               272.57555                    -0.086895681
               272.61812                    -0.087659801
               272.66069                    -0.088782955
               272.70326                    -0.089730309
               272.74584                    -0.090250893
               272.78841                    -0.090465925
               272.83098                    -0.090771908
               272.87355                    -0.091576871
               272.91612                    -0.092608917
               272.95869                    -0.093358983
               273.00127                    -0.093707465
               273.04384                    -0.093854827
               273.08641                    -0.094230064
               273.12898                    -0.095036013
               273.17155                    -0.095895535
               273.21412                    -0.096444384
               273.29927                    -0.096758544
               273.34184                    -0.097223186
               273.38441                    -0.097957968
               273.42698                    -0.098612442
               273.46955                    -0.098965967
                273.5547                    -0.099173202
               273.63984                     -0.10030395
               273.68241                     -0.10074455
               273.72498                      -0.1008926
               273.76755                     -0.10087412
               273.81013                     -0.10108315
               273.89527                     -0.10205024
               273.93784                     -0.10226398
               273.98041                     -0.10222061
               274.02298                     -0.10220117
               274.06556                     -0.10246017
                274.1507                     -0.10317099
               274.23584                      -0.1029704
               274.27841                     -0.10299049
               274.32099                     -0.10326232
               274.36356                     -0.10356705
               274.40613                     -0.10364176
               274.49127                     -0.10315442
               274.53384                     -0.10321477
               274.57642                     -0.10347701
               274.61899                      -0.1036253
               274.66156                     -0.10346328
                274.7467                     -0.10280673
               274.83185                     -0.10310042
               274.87442                     -0.10304751
               274.91699                     -0.10266159
               274.95956                     -0.10217881
               275.00213                     -0.10192437
               275.08728                      -0.1021079
               275.12985                     -0.10183898
               275.17242                     -0.10126802
               275.21499                      -0.1007416
               275.25756                     -0.10053056
               275.34271                      -0.1005125
               275.38528                     -0.10003062
               275.42785                    -0.099325261
               275.47042                    -0.098802421
               275.51299                    -0.098649194
               275.55556                    -0.098629072
               275.59814                    -0.098350705
               275.68328                    -0.096896778
               275.72585                    -0.096416707
               275.76842                    -0.096309631
               275.81099                     -0.09617718
               275.85357                    -0.095684817
               275.93871                    -0.094055328
               275.98128                    -0.093648325
               276.02385                     -0.09353467
               276.06642                    -0.093257343
               276.10899                     -0.09256509
               276.15157                    -0.091629731
               276.19414                    -0.090862079
               276.23671                    -0.090524195
               276.27928                    -0.090348152
               276.32185                    -0.089913004
               276.36442                    -0.089040563
                 276.407                    -0.088038471
               276.44957                    -0.087368625
               276.53471                    -0.086802854
               276.57728                    -0.086202255
               276.61985                    -0.085187192
               276.66243                    -0.084182749
                 276.705                    -0.083619984
               276.79014                    -0.082952997
               276.83271                     -0.08218486
               276.87528                    -0.081081729
               276.91786                    -0.080127398
               276.96043                    -0.079652992
                 277.003                    -0.079361173
               277.04557                    -0.078833792
               277.08814                    -0.077912064
               277.13071                    -0.076786988
               277.17329                    -0.075919612
               277.21586                    -0.075491145
               277.25843                    -0.075136872
                 277.301                    -0.074474844
               277.38614                    -0.072345236
               277.42872                    -0.071579274
               277.47129                    -0.071153463
               277.51386                     -0.07069466
               277.55643                    -0.069905685
               277.63625                    -0.067901479
               277.67882                    -0.067168493
                277.7214                    -0.066711741
               277.76397                    -0.066165711
               277.80654                     -0.06529783
               277.84911                    -0.064203009
               277.89168                    -0.063237743
               277.93425                    -0.062587547
               277.97683                    -0.062060294
                278.0194                    -0.061366562
               278.06197                    -0.060412381
               278.10454                    -0.059338875
               278.14711                    -0.058468362
               278.23226                    -0.057234327
               278.27483                    -0.056392908
                278.3174                    -0.055375855
               278.35997                    -0.054361318
               278.40254                    -0.053583891
               278.44511                     -0.05296942
               278.48769                    -0.052210801
               278.53026                     -0.05123236
               278.57283                    -0.050186595
                278.6154                    -0.049271077
               278.65797                    -0.048566346
               278.70054                    -0.047882452
               278.74312                    -0.046977352
               278.82826                    -0.044859833
               278.87083                    -0.044058799
                278.9134                    -0.043391758
               278.95597                    -0.042594306
               278.99854                    -0.041542346
               279.04112                    -0.040381762
               279.08369                    -0.039390674
               279.12626                    -0.038694332
               279.16883                    -0.038028428
               279.19012                    -0.037598841
                279.2114                    -0.037079621
               279.25397                     -0.03587937
               279.27526                    -0.035241115
               279.29655                    -0.034676916
               279.31783                     -0.03416153
               279.33912                    -0.033748703
               279.38169                    -0.033131631
               279.42426                    -0.032422433
               279.44555                    -0.031916383
               279.46683                    -0.031314415
                279.5094                    -0.029995252
               279.53069                    -0.029335634
               279.55198                    -0.028783988
               279.57326                    -0.028304225
               279.59455                    -0.027935257
               279.63712                    -0.027355429
               279.65841                    -0.026998896
               279.67969                    -0.026558477
               279.70098                    -0.025985882
               279.72226                    -0.025312247
               279.76483                    -0.023910142
               279.78612                    -0.023253977
               279.80741                    -0.022713526
               279.82869                    -0.022280686
               279.84998                    -0.021947094
               279.87126                    -0.021675506
               279.89255                    -0.021361022
               279.91384                    -0.020968904
               279.92448                    -0.020737749
               279.93512                    -0.020448326
               279.95641                    -0.019814816
               279.97769                    -0.019086852
               279.99898                    -0.018344236
               280.02026                     -0.01762754
               280.03091                     -0.01728316
               280.04155                    -0.016997978
               280.06284                    -0.016475538
               280.07348                     -0.01626454
               280.08412                     -0.01608684
               280.09476                    -0.015919513
               280.10541                    -0.015788883
               280.11605                    -0.015657241
               280.12669                    -0.015494121
               280.13734                    -0.015338519
               280.14798                    -0.015151195
               280.15862                     -0.01494621
               280.16926                     -0.01470839
               280.17991                    -0.014434025
               280.19055                    -0.014107161
               280.20119                    -0.013784679
               280.21184                    -0.013413872
               280.23312                    -0.012659717
               280.25441                    -0.011890455
               280.27569                    -0.011185475
               280.28634                    -0.010864152
               280.29698                    -0.010593504
               280.30762                    -0.010323519
               280.31827                    -0.010101463
               280.32891                   -0.0099072362
               280.33955                   -0.0097374959
               280.35019                   -0.0095802555
               280.36084                   -0.0094558138
               280.38212                   -0.0091250074
               280.39277                   -0.0089444338
               280.40341                   -0.0087347738
               280.41405                   -0.0085034249
               280.42469                   -0.0082323433
               280.43534                   -0.0079149504
               280.44598                   -0.0075732754
               280.45662                   -0.0072247561
               280.46727                   -0.0068305066
               280.47791                   -0.0064543936
               280.48855                   -0.0060633571
                280.4992                   -0.0056756535
               280.50984                    -0.005299199
               280.53112                   -0.0046132145
               280.53645                   -0.0044595958
               280.54177                   -0.0043218783
               280.55241                   -0.0040527427
               280.55773                   -0.0039204722
               280.56305                   -0.0038032789
                280.5737                   -0.0035998616
               280.58434                   -0.0034124208
               280.59498                   -0.0032463994
                280.6003                   -0.0031675069
               280.60562                   -0.0030975251
               280.61095                   -0.0030306839
               280.61627                   -0.0029514694
               280.62691                   -0.0027641688
               280.63755                   -0.0025871757
               280.64287                   -0.0024849696
                280.6482                   -0.0023735983
               280.65884                   -0.0021451173
               280.66416                    -0.002018539
               280.66948                   -0.0018798578
                280.6748                   -0.0017324707
               280.68012                   -0.0015769367
               280.68545                   -0.0014092345
               280.69077                   -0.0012340918
               280.70141                   -0.0008870843
               280.70673                  -0.00070541455
               280.71205                  -0.00051050879
               280.71737                  -0.00031191981
                280.7227                  -0.00012218903
               280.72802                   6.305479e-005
               280.73334                   0.00025447506
               280.73866                   0.00045263888
               280.74398                   0.00064938894
                280.7493                    0.0008388815
               280.75462                    0.0010252261
               280.75995                    0.0012069315
               280.76527                     0.001381895
               280.77591                    0.0017144501
               280.78123                    0.0018790549
               280.78655                     0.002033278
               280.79188                    0.0021711375
                280.7972                    0.0023024533
               280.80784                    0.0025682802
               280.81316                    0.0026856407
               280.81848                    0.0027893621
               280.82913                     0.002988946
               280.83445                    0.0030845715
               280.83977                    0.0031730252
               280.85041                    0.0033403602
               280.86105                    0.0034956973
               280.86638                    0.0035798349
                280.8717                    0.0036777906
               280.88234                    0.0038772303
               280.88766                    0.0039725525
               280.89298                    0.0040777344
               280.90363                    0.0043178227
               280.90895                    0.0044391611
               280.91427                    0.0045696948
               280.92491                    0.0048670023
               280.93555                    0.0051907737
               280.95684                     0.005895943
               280.96748                    0.0062808547
               280.97813                    0.0066486632
               280.99941                    0.0074061394
               281.01005                    0.0077595433
                281.0207                    0.0080911791
               281.03134                    0.0084069176
               281.04198                    0.0086974498
