Time (ns)	Input signal	Output signal
272.3	0	-0.082457477
272.4	0	-0.084326336
272.5	0	-0.086396953
272.6	0	-0.087270252
272.7	0	-0.089672072
272.8	0	-0.090517946
272.9	0	-0.092227698
273	0	-0.093701711
273.1	0	-0.09445118
273.2	0	-0.0963087
273.3	0	-0.096763285
273.4	0	-0.098222802
273.5	0	-0.099027561
273.6	0	-0.099714396
273.7	0	-0.100840368
273.8	0	-0.101003793
273.9	0	-0.102089852
274	0	-0.102188134
274.1	0	-0.102800461
274.2	0	-0.103101562
274.3	0	-0.103106603
274.4	0	-0.103652541
274.5	0	-0.103139459
274.6	0	-0.103590657
274.7	0	-0.103116795
274.8	0	-0.1029596
274.9	0	-0.102844862
275	0	-0.101927948
275.1	0	-0.102070558
275.2	0	-0.10090012
275.3	0	-0.100575915
275.4	0	-0.099791419
275.5	0	-0.098665222
275.6	0	-0.098328445
275.7	0	-0.096659699
275.8	0	-0.096237071
275.9	0	-0.094772072
276	0	-0.093587136
276.1	0	-0.09274221
276.2	0	-0.090791133
276.3	0	-0.090188568
276.4	0	-0.0881896
276.5	0	-0.087030156
276.6	0	-0.085692572
276.7	0	-0.083665462
276.8	0	-0.08281483
276.9	0	-0.080477293
277	0	-0.07938559
277.1	0	-0.07760079
277.2	0	-0.075616785
277.3	0	-0.07449536
277.4	0	-0.072051544
277.5	0	-0.070870871
277.6	0	-0.068795643
277.7	0	-0.066927562
277.8	0	-0.065452148
277.9	0	-0.063087595
278	0	-0.061714208
278.1	0	-0.059448257
278.2	0	-0.057710798
278.3	0	-0.055803683
278.4	0	-0.053623256
278.5	0	-0.051946326
278.6	0	-0.049577564
278.7	0	-0.047892251
278.8	0	-0.0455295
278.9	0	-0.043603559
279	0	-0.041502908
279.1	0	-0.039097554
279.2	0	-0.03736729
279.3	0	-0.034589519
279.4	0	-0.032862564
279.5	0	-0.030294403
279.6	0	-0.027856334
279.7	0	-0.026014977
279.8	0	-0.022888168
279.9	0	-0.021232104
280	0	-0.018309401
280.1	0	-0.015851717
280.2	0	-0.013822567
280.3	0	-0.010515741
280.4	0	-0.008804712
280.5	0	-0.005646898
280.6	0	-0.003171754
280.7	0	-0.000933615
280.8	0	0.002373178
280.9	0	0.004234421
281	0	0.007426474
281.1	0	0.00987992
281.2	0	0.012289975
281.3	0	0.015390929
281.4	0	0.017454881
281.5	0	0.020474586
281.6	0	0.022865391
281.7	0	0.025387013
281.8	0	0.028107543
281.9	0	0.030365249
282	0	0.033037599
282.1	0	0.035296516
282.2	0	0.03781877
282.3	0	0.040018854
282.4	0	0.042420032
282.5	0	0.044630622
282.6	0	0.046685204
282.7	0	0.049099829
282.8	0	0.05068951
282.9	0	0.053130284
283	0	0.054797362
283.1	0	0.056590696
283.2	0	0.058824645
283.3	0	0.059878134
283.4	0	0.062242504
283.5	0	0.063401494
283.6	0	0.064916797
283.7	0	0.066865938
283.8	0	0.067485934
283.9	0	0.069625517
284	0	0.070336344
284.1	0	0.071593743
284.2	0	0.073152095
284.3	0	0.073434534
284.4	0	0.075264018
284.5	0	0.075631274
284.6	0	0.076619597
284.7	0	0.077748777
284.8	0	0.077900068
284.9	0	0.079307571
285	0	0.079419541
285.1	0	0.080199124
285.2	0	0.080862912
285.3	0	0.08100703
285.4	0	0.081896441
285.5	0	0.081902875
285.6	0	0.082468712
285.7	0	0.082702292
285.8	0	0.082883303
285.9	0	0.083226426
286	0	0.083217339
286.1	0	0.08355799
286.2	0	0.083350628
286.3	0	0.083630022
286.4	0	0.083384222
286.5	0	0.083389045
286.6	0	0.083428897
286.7	0	0.082873191
286.8	0	0.083230214
286.9	0	0.082424501
287	0	0.08245615
287.1	0	0.082179659
287.2	0	0.081346801
287.3	0	0.081619441
287.4	0	0.080311728
287.5	0	0.080331238
287.6	0	0.079652687
287.7	0	0.078621417
287.8	0	0.078721301
287.9	0	0.077058307
288	0	0.076993872
288.1	0	0.0758713
288.2	0	0.074751296
288.3	0	0.074491509
288.4	0	0.072639969
288.5	0	0.072330526
288.6	0	0.07083422
288.7	0	0.069670361
288.8	0	0.068917496
288.9	0	0.067013685
289	0	0.066374117
289.1	0	0.064579969
289.2	0	0.063375804
289.3	0	0.062072028
289.4	0	0.060276003
289.5	0	0.059181305
289.6	0	0.057186597
289.7	0	0.055924334
289.8	0	0.054062196
289.9	0	0.052476805
290	0	0.050859701
290.1	0	0.048808772
290.2	0	0.047452592
290.3	0	0.045101236
290.4	0	0.043701481
290.5	0	0.041550016
290.6	0	0.039540886
290.7	0	0.038022505
290.8	0	0.03534095
290.9	0	0.03410776
291	0	0.03149225
291.1	0	0.029617414
291.2	0	0.027849066
291.3	0	0.024996166
291.4	0	0.023839736
291.5	0	0.020861489
291.6	0	0.019152823
291.7	0	0.017069092
291.8	0	0.014300303
291.9	0	0.013045256
292	0	0.009912223
292.1	0	0.008339591
292.2	0	0.005945884
292.3	0	0.0034018
292.4	0	0.001917354
292.5	0	-0.00116596
292.6	0	-0.002661829
292.7	0	-0.005300395
292.8	0	-0.00751236
292.9	0	-0.009320159
293	0	-0.012130823
293.1	0	-0.013631475
293.2	0	-0.016374562
293.3	0	-0.01819566
293.4	0	-0.02036962
293.5	0	-0.022717464
293.6	0	-0.024338881
293.7	0	-0.026970476
293.8	0	-0.028459248
293.9	0	-0.030873551
294	0	-0.032649679
294.1	0	-0.03445196
294.2	0	-0.036774779
294.3	0	-0.037981496
294.4	0	-0.040487951
294.5	0	-0.041664317
294.6	0	-0.043647099
294.7	0	-0.045483265
294.8	0	-0.046496641
294.9	0	-0.04890704
295	0	-0.049488935
295.1	0	-0.051579097
295.2	0	-0.052825984
295.3	0	-0.053787193
295.4	0	-0.055918158
295.5	0	-0.056149938
295.6	0	-0.058255416
295.7	0	-0.058863546
295.8	0	-0.059867747
295.9	0	-0.061501547
296	0	-0.06149347
296.1	0	-0.06337699
296.2	0	-0.063493287
296.3	0	-0.064466909
296.4	0	-0.065493403
296.5	0	-0.065455327
296.6	0	-0.06694515
296.7	0	-0.066718528
296.8	0	-0.067668365
296.9	0	-0.068084315
297	0	-0.068189652
297.1	0	-0.069089565
297.2	0	-0.068796851
297.3	0	-0.069627991
297.4	0	-0.069482025
297.5	0	-0.069852551
297.6	0	-0.070091705
297.7	0	-0.069931796
297.8	0	-0.070528133
297.9	0	-0.069956829
298	0	-0.070590577
298.1	0	-0.070173312
298.2	0	-0.070223091
298.3	0	-0.070482584
298.4	0	-0.069669876
298.5	0	-0.070442849
298.6	0	-0.069437779
298.7	0	-0.069735996
298.8	0	-0.069585863
298.9	0	-0.068684112
299	0	-0.069415284
299.1	0	-0.06800968
299.2	0	-0.068430874
299.3	0	-0.067851737
299.4	0	-0.066971054
299.5	0	-0.067425696
299.6	0	-0.065834542
299.7	0	-0.066197346
299.8	0	-0.065229353
299.9	0	-0.064456175
300	0	-0.064421921
300.1	0	-0.062899848
300.2	0	-0.062969351
300.3	0	-0.061679927
300.4	0	-0.061016696
300.5	0	-0.060356443
300.6	0	-0.059014287
300.7	0	-0.058598439
300.8	0	-0.057115742
300.9	0	-0.05644524
301	0	-0.05512536
301.1	0	-0.054040089
301.2	0	-0.053010114
301.3	0	-0.051390019
301.4	0	-0.050644587
301.5	0	-0.04867741
301.6	0	-0.04780691
301.7	0	-0.04607975
301.8	0	-0.044461
301.9	0	-0.043409739
302	0	-0.041049388
302.1	0	-0.040192985
302.2	0	-0.037898903
302.3	0	-0.036283208
302.4	0	-0.034880523
302.5	0	-0.032233041
302.6	0	-0.031322584
302.7	0	-0.028584994
302.8	0	-0.026991047
302.9	0	-0.025191623
303	0	-0.022527737
303.1	0	-0.021388694
303.2	0	-0.018476987
303.3	0	-0.016916183
303.4	0	-0.014755266
303.5	0	-0.01231483
303.6	0	-0.01081961
303.7	0	-0.008002387
303.8	0	-0.006438084
303.9	0	-0.00407615
304	0	-0.001986178
304.1	0	-0.000162955
304.2	0	0.002314403
304.3	0	0.003899398
304.4	0	0.006278707
304.5	0	0.007974482
304.6	0	0.010043017
304.7	0	0.012011816
304.8	0	0.013634029
304.9	0	0.015834026
305	0	0.017161369
305.1	0	0.019329412
305.2	0	0.020731423
305.3	0	0.022385427
305.4	0	0.024277731
305.5	0	0.025280313
305.6	0	0.027428394
305.7	0	0.028302517
305.8	0	0.029993325
305.9	0	0.031423066
306	0	0.032305937
306.1	0	0.034213219
306.2	0	0.034751195
306.3	0	0.036354287
306.4	0	0.03740523
306.5	0	0.038194442
306.6	0	0.03984135
306.7	0	0.040189123
306.8	0	0.041700396
306.9	0	0.042406859
307	0	0.043224119
307.1	0	0.044510178
307.2	0	0.044901187
307.3	0	0.046223198
307.4	0	0.046748352
307.5	0	0.047645426
307.6	0	0.048527739
307.7	0	0.04903109
307.8	0	0.050063582
307.9	0	0.050512834
308	0	0.05142656
308.1	0	0.052009754
308.2	0	0.052745495
308.3	0	0.05350467
308.4	0	0.053979975
308.5	0	0.054887625
308.6	0	0.055214056
308.7	0	0.056099815
308.8	0	0.056564985
308.9	0	0.057125922
309	0	0.057913103
309.1	0	0.058085927
309.2	0	0.058977998
309.3	0	0.059150402
309.4	0	0.059724914
309.5	0	0.060254095
309.6	0	0.060313423
309.7	0	0.061088071
309.8	0	0.061011809
309.9	0	0.06148078
310	0	0.061684395
310.1	0	0.061624006
310.2	0	0.062084704
310.3	0	0.061792282
310.4	0	0.062060159
310.5	0	0.061914867
310.6	0	0.061723417
310.7	0	0.061756138
310.8	0	0.061274778
310.9	0	0.061201863
311	0	0.06075097
311.1	0	0.060336504
311.2	0	0.059965624
311.3	0	0.05933065
311.4	0	0.058838304
311.5	0	0.058074111
311.6	0	0.057397235
311.7	0	0.056707829
311.8	0	0.055870626
311.9	0	0.054951265
312	0	0.054033188
312.1	0	0.053072359
312.2	0	0.051950189
312.3	0	0.050997184
312.4	0	0.049738735
312.5	0	0.048658488
312.6	0	0.047438963
312.7	0	0.046112212
312.8	0	0.045001668
312.9	0	0.043466877
313	0	0.042298636
313.1	0	0.040827688
313.2	0	0.039382411
313.3	0	0.03812675
313.4	0	0.036473102
313.5	0	0.035220788
313.6	0	0.033651942
313.7	0	0.032161721
313.8	0	0.030779426
313.9	0	0.029131907
314	0	0.027775175
314.1	0	0.026204358
314.2	0	0.024745642
314.3	0	0.023304659
314.4	0	0.021747476
314.5	0	0.020276463
314.6	0	0.018895645
314.7	0	0.017306654
314.8	0	0.015891009
314.9	0	0.014514774
315	0	0.012897529
315.1	0	0.011660518
315.2	0	0.010088853
315.3	0	0.008677959
315.4	0	0.007418825
315.5	0	0.005731022
315.6	0	0.00464678
315.7	0	0.003046332
315.8	0	0.001667921
315.9	0	0.000467686
316	0	-0.001228355
316.1	0	-0.00222927
316.2	0	-0.003853267
316.3	0	-0.005177492
316.4	0	-0.006409372
316.5	0	-0.008032561
316.6	0	-0.009070454
316.7	0	-0.010668603
316.8	0	-0.01193019
316.9	0	-0.013255768
317	0	-0.014720671
317.1	0	-0.015893352
317.2	0	-0.017403245
317.3	0	-0.018611445
317.4	0	-0.020048515
317.5	0	-0.021287456
317.6	0	-0.022660039
317.7	0	-0.023973909
317.8	0	-0.025173375
317.9	0	-0.026652929
318	0	-0.027641878
318.1	0	-0.029166615
318.2	0	-0.030214488
318.3	0	-0.031424773
318.4	0	-0.032852874
318.5	0	-0.033629462
318.6	0	-0.035170678
318.7	0	-0.03598894
318.8	0	-0.037135838
318.9	0	-0.038381372
319	0	-0.039009204
319.1	0	-0.040478037
319.2	0	-0.040996222
319.3	0	-0.042118943
319.4	0	-0.043045208
319.5	0	-0.043634644
319.6	0	-0.044840855
319.7	0	-0.045177099
319.8	0	-0.046155895
319.9	0	-0.046711492
320	0	-0.047244051
320.1	0	-0.048033863
320.2	0	-0.048260232
320.3	0	-0.049047422
320.4	0	-0.049253151
320.5	0	-0.049782513
320.6	0	-0.050147275
320.7	0	-0.050350532
320.8	0	-0.050877957
320.9	0	-0.050790903
321	0	-0.051297165
321.1	0	-0.051243149
321.2	0	-0.05147926
321.3	0	-0.051685697
321.4	0	-0.051455966
321.5	0	-0.051870425
321.6	0	-0.051477641
321.7	0	-0.051724038
321.8	0	-0.05159053
321.9	0	-0.051337208
322	0	-0.051578579
322.1	0	-0.050952116
322.2	0	-0.051182897
322.3	0	-0.050729083
322.4	0	-0.050501729
322.5	0	-0.050454985
322.6	0	-0.049748654
322.7	0	-0.049887442
322.8	0	-0.049161718
322.9	0	-0.048983954
323	0	-0.048606663
323.1	0	-0.047922976
323.2	0	-0.0478536
323.3	0	-0.046934882
323.4	0	-0.046750244
323.5	0	-0.046061788
323.6	0	-0.045413484
323.7	0	-0.045050086
323.8	0	-0.044054279
323.9	0	-0.043754934
324	0	-0.042753867
324.1	0	-0.042150492
324.2	0	-0.041426907
324.3	0	-0.040416986
324.4	0	-0.039891407
324.5	0	-0.038676681
324.6	0	-0.038054482
324.7	0	-0.036966155
324.8	0	-0.035986215
324.9	0	-0.035154035
325	0	-0.033821082
325.1	0	-0.033115342
325.2	0	-0.03169877
325.3	0	-0.030753632
325.4	0	-0.029604721
325.5	0	-0.028226303
325.6	0	-0.027367452
325.7	0	-0.025729827
325.8	0	-0.024808027
325.9	0	-0.023367842
326	0	-0.022033157
326.1	0	-0.020967969
326.2	0	-0.019277296
326.3	0	-0.018318419
326.4	0	-0.016687955
326.5	0	-0.015437976
326.6	0	-0.014195264
326.7	0	-0.012562585
326.8	0	-0.011545984
326.9	0	-0.009865565
327	0	-0.008714849
327.1	0	-0.007326217
327.2	0	-0.005861338
327.3	0	-0.004761242
327.4	0	-0.00314628
327.5	0	-0.002092918
327.6	0	-0.000624422
327.7	0	0.000617403
327.8	0	0.001810043
327.9	0	0.003261151
328	0	0.004256517
328.1	0	0.005718667
328.2	0	0.00675022
328.3	0	0.008002925
328.4	0	0.009251986
328.5	0	0.010224844
328.6	0	0.011603912
328.7	0	0.01248429
328.8	0	0.01375999
328.9	0	0.014797756
329	0	0.01577558
329.1	0	0.017037009
329.2	0	0.017822176
329.3	0	0.019077678
329.4	0	0.019949345
329.5	0	0.02095011
329.6	0	0.022065828
329.7	0	0.022826059
329.8	0	0.024005016
329.9	0	0.024761626
330	0	0.025784993
330.1	0	0.026714555
330.2	0	0.027482521
330.3	0	0.028583379
330.4	0	0.029248105
330.5	0	0.03023908
330.6	0	0.031039372
330.7	0	0.031805645
330.8	0	0.032760407
330.9	0	0.033366114
331	0	0.034310658
331.1	0	0.034961087
331.2	0	0.035699428
331.3	0	0.036499435
331.4	0	0.037039094
331.5	0	0.037879867
331.6	0	0.038396536
331.7	0	0.039056579
331.8	0	0.039697114
331.9	0	0.040146742
332	0	0.040814334
332.1	0	0.04119791
332.2	0	0.041737962
332.3	0	0.042160747
332.4	0	0.042522042
332.5	0	0.042993968
332.6	0	0.04321387
332.7	0	0.043621834
332.8	0	0.043826607
332.9	0	0.0440541
333	0	0.044311101
333.1	0	0.044369408
333.2	0	0.044609796
333.3	0	0.044578638
333.4	0	0.044688378
333.5	0	0.044711013
333.6	0	0.044582755
333.7	0	0.04466951
333.8	0	0.044401426
333.9	0	0.044372849
334	0	0.044164972
334.1	0	0.043883613
334.2	0	0.043797656
334.3	0	0.043313724
334.4	0	0.043165519
334.5	0	0.042728455
334.6	0	0.042320681
334.7	0	0.042027352
334.8	0	0.041385173
334.9	0	0.041105056
335	0	0.040444828
335.1	0	0.039958667
335.2	0	0.039451899
335.3	0	0.038706976
335.4	0	0.038299255
335.5	0	0.037472808
335.6	0	0.036917535
335.7	0	0.036212793
335.8	0	0.035417647
335.9	0	0.034835056
336	0	0.033898575
336.1	0	0.033316351
336.2	0	0.032383842
336.3	0	0.031606081
336.4	0	0.030858521
336.5	0	0.029839589
336.6	0	0.029215023
336.7	0	0.028111948
336.8	0	0.027370965
336.9	0	0.026442598
337	0	0.025403774
337.1	0	0.024706051
337.2	0	0.023480255
337.3	0	0.0227722
337.4	0	0.0216634
337.5	0	0.020674923
337.6	0	0.019856996
337.7	0	0.018590557
337.8	0	0.017868292
337.9	0	0.016621322
338	0	0.015701399
338.1	0	0.014720202
338.2	0	0.013509018
338.3	0	0.012723941
338.4	0	0.011388471
338.5	0	0.010566705
338.6	0	0.00939082
338.7	0	0.00831447
338.8	0	0.007427924
338.9	0	0.00607629
339	0	0.005321627
339.1	0	0.004008769
339.2	0	0.003074489
339.3	0	0.00206047
339.4	0	0.000789808
339.5	0	4.71E-05
339.6	0	-0.001333564
339.7	0	-0.002117686
339.8	0	-0.003255423
339.9	0	-0.004377327
340	0	-0.005159838
340.1	0	-0.006510292
340.2	0	-0.007196905
340.3	0	-0.008403983
340.4	0	-0.009336067
340.5	0	-0.010210855
340.6	0	-0.011413289
340.7	0	-0.01207445
340.8	0	-0.013292014
340.9	0	-0.014027564
341	0	-0.015018821
341.1	0	-0.016002288
341.2	0	-0.016717417
341.3	0	-0.017853415
341.4	0	-0.018441815
341.5	0	-0.019515169
341.6	0	-0.020266313
341.7	0	-0.021048588
341.8	0	-0.02206299
341.9	0	-0.022551119
342	0	-0.023671574
342.1	0	-0.024177465
342.2	0	-0.025063334
342.3	0	-0.025876644
342.4	0	-0.026355062
342.5	0	-0.027409492
342.6	0	-0.027766594
342.7	0	-0.028676133
342.8	0	-0.029296712
342.9	0	-0.02980132
343	0	-0.030706685
343.1	0	-0.030993734
343.2	0	-0.031868268
343.3	0	-0.032279658
343.4	0	-0.032833229
343.5	0	-0.033517988
343.6	0	-0.033795925
343.7	0	-0.034531869
343.8	0	-0.034777654
343.9	0	-0.035320474
344	0	-0.035689972
344.1	0	-0.035997537
344.2	0	-0.036509926
344.3	0	-0.03663261
344.4	0	-0.037160243
344.5	0	-0.037245114
344.6	0	-0.037542596
344.7	0	-0.037816435
344.8	0	-0.037812991
344.9	0	-0.038197716
345	0	-0.03805514
345.1	0	-0.038300143
345.2	0	-0.038274239
345.3	0	-0.038167947
345.4	0	-0.038328364
345.5	0	-0.037992091
345.6	0	-0.038087056
345.7	0	-0.037801209
345.8	0	-0.037621797
345.9	0	-0.037519937
346	0	-0.037061325
346.1	0	-0.036971076
346.2	0	-0.036474937
346.3	0	-0.03620035
346.4	0	-0.035841463
346.5	0	-0.035316863
346.6	0	-0.035039014
346.7	0	-0.034404088
346.8	0	-0.034028658
346.9	0	-0.033431437
347	0	-0.032897796
347.1	0	-0.032409474
347.2	0	-0.031695785
347.3	0	-0.03125681
347.4	0	-0.030512779
347.5	0	-0.02994491
347.6	0	-0.02930765
347.7	0	-0.028565032
347.8	0	-0.028035728
347.9	0	-0.027202599
348	0	-0.026618721
348.1	0	-0.025906267
348.2	0	-0.025139703
348.3	0	-0.0245283
348.4	0	-0.023680228
348.5	0	-2.31E-02
348.6	0	-0.022274853
348.7	0	-0.021587164
348.8	0	-0.020841731
348.9	0	-0.020011828
349	0	-0.019378573
349.1	0	-0.018513215
349.2	0	-0.017834073
349.3	0	-0.017069362
349.4	0	-0.016255176
349.5	0	-0.015564
349.6	0	-0.014698526
349.7	0	-0.01400562
349.8	0	-0.013166359
349.9	0	-0.01235953
350	0	-0.011634736
350.1	0	-0.010713852
350.2	0	-0.010012378
350.3	0	-0.009129005
350.4	0	-0.008313957
350.5	0	-0.007542609
350.6	0	-0.006596632
350.7	0	-0.005845052
350.8	0	-0.004921591
350.9	0	-0.00410125
351	0	-0.003254355
351.1	0	-0.002295653
351.2	0	-0.001489857
351.3	0	-0.000540371
351.4	0	0.000296288
351.5	0	0.001212374
351.6	0	0.002149004
351.7	0	0.0030192
351.8	0	0.003970549
351.9	0	0.004811801
352	0	0.005792713
352.1	0	0.00665313
352.2	0	0.007580852
352.3	0	0.008504078
352.4	0	0.009323204
352.5	0	0.010337245
352.6	0	0.011103616
352.7	0	0.012058277
352.8	0	0.012936713
352.9	0	0.013710831
353	0	0.014716167
353.1	0	0.015377343
353.2	0	0.016333427
353.3	0	0.017083494
353.4	0	0.017841132
353.5	0	0.018761149
353.6	0	0.019328014
353.7	0	0.020231602
353.8	0	0.020875595
353.9	0	0.021567473
354	0	0.022348464
354.1	0	0.022865662
354.2	0	0.023642994
354.3	0	0.024159094
354.4	0	0.024822378
354.5	0	0.025365928
354.6	0	0.025911274
354.7	0	0.026483898
354.8	0	0.026895188
354.9	0	0.027502493
355	0	0.027823501
355.1	0	0.028339245
355.2	0	0.02872842
355.3	0	0.029054596
355.4	0	0.029521828
355.5	0	2.97E-02
355.6	0	0.030140732
355.7	0	0.030310567
355.8	0	0.030567182
355.9	0	0.030903331
356	0	0.030893314
356.1	0	0.031305155
356.2	0	0.031267901
356.3	0	0.031463865
356.4	0	0.031595509
356.5	0	0.031568809
356.6	0	0.031778631
356.7	0	0.031634739
356.8	0	0.031772846
356.9	0	0.031653216
357	0	0.031597911
357.1	0	0.031601622
357.2	0	0.031367847
357.3	0	0.03140804
357.4	0	0.031096965
357.5	0	0.031055675
357.6	0	0.030839068
357.7	0	0.030558442
357.8	0	0.030490545
357.9	0	0.03004019
358	0	0.029987902
358.1	0	0.029555883
358.2	0	0.029335725
358.3	0	0.029078384
358.4	0	0.028616268
358.5	0	0.028462621
358.6	0	0.02791427
358.7	0	0.027702305
358.8	0	0.027289503
358.9	0	0.026897515
359	0	0.026601893
359.1	0	0.025973553
359.2	0	0.025765082
359.3	0	0.025167284
359.4	0	0.024814279
359.5	0	0.024367183
359.6	0	0.023790288
359.7	0	0.023524794
359.8	0	0.022802059
359.9	0	0.022516107
360	0	0.021896836
360.1	0	0.021340507
360.2	0	0.020973539
360.3	0	0.020174427
360.4	0	0.019900786
360.5	0	0.019110064
360.6	0	0.018606286
360.7	0	0.018072429
360.8	0	0.017262592
360.9	0	0.016885248
361	0	0.016013936
361.1	0	0.015506874
361.2	0	0.014777438
361.3	0	0.014053568
361.4	0	0.013457639
361.5	0	0.012555798
361.6	0	0.011997369
361.7	0	0.011064639
361.8	0	0.010411797
361.9	0	0.00958104
362	0	0.008722204
362.1	0	0.008070312
362.2	0	0.007005141
362.3	0	0.0064287
362.4	0	0.005363901
362.5	0	0.004603927
362.6	0	0.003833525
362.7	0	0.00272027
362.8	0	0.002170746
362.9	0	0.000977615
363	0	0.000320448
363.1	0	-0.000544351
363.2	0	-0.001598486
363.3	0	-0.002165841
363.4	0	-0.003349589
363.5	0	-0.003934308
363.6	0	-0.00484544
363.7	0	-0.005743453
363.8	0	-0.006371106
363.9	0	-0.007398319
364	0	-0.007948028
364.1	0	-0.008839489
364.2	0	-0.009512234
364.3	0	-0.010231959
364.4	0	-0.011002994
364.5	0	-0.011552607
364.6	0	-0.012381565
364.7	0	-0.012844019
364.8	0	-0.013634768
364.9	0	-0.014128263
365	0	-0.014687546
365.1	0	-0.015397757
365.2	0	-0.015678567
365.3	0	-0.016494605
365.4	0	-0.016746299
365.5	0	-0.017348902
365.6	0	-0.017915958
365.7	0	-0.018132364
365.8	0	-0.018894002
365.9	0	-0.019017665
366	0	-0.019604448
366.1	0	-0.020031982
366.2	0	-0.020230188
366.3	0	-0.020912435
366.4	0	-0.020984267
366.5	0	-0.021549723
366.6	0	-0.021854056
366.7	0	-0.02213656
366.8	0	-0.022621413
366.9	0	-0.022762017
367	0	-0.023268153
367.1	0	-0.023450325
367.2	0	-0.023816762
367.3	0	-0.024112617
367.4	0	-0.024340767
367.5	0	-0.024722644
367.6	0	-0.024852759
367.7	0	-0.025282033
367.8	0	-0.02538226
367.9	0	-0.02567725
368	0	-0.025941447
368.1	0	-0.025987387
368.2	0	-0.026411679
368.3	0	-0.026326736
368.4	0	-0.026657474
368.5	0	-0.026740336
368.6	0	-0.026724834
368.7	0	-0.027019513
368.8	0	-0.026833359
368.9	0	-0.027105331
369	0	-0.026998069
369.1	0	-0.026991312
369.2	0	-0.027111899
369.3	0	-0.026841855
369.4	0	-0.026996478
369.5	0	-0.026732278
369.6	0	-0.026673143
369.7	0	-0.026563405
369.8	0	-0.026242549
369.9	0	-0.026223176
370	0	-0.025793358
370.1	0	-0.02568665
370.2	0	-0.025322866
370.3	0	-0.024986313
370.4	0	-0.024775872
370.5	0	-0.024261196
370.6	0	-0.024070063
370.7	0	-0.023514523
370.8	0	-0.023184295
370.9	0	-0.022786808
371	0	-0.022211385
371.1	0	-0.021930585
371.2	0	-0.021281605
371.3	0	-0.020912182
371.4	0	-0.020345601
371.5	0	-0.019810909
371.6	0	-0.019406808
371.7	0	-0.018704696
371.8	0	-0.018313363
371.9	0	-0.017640537
372	0	-0.017139467
372.1	0	-0.016595297
372.2	0	-0.01593508
372.3	0	-0.015479691
372.4	0	-0.014732514
372.5	0	-0.014286075
372.6	0	-0.013593489
372.7	0	-0.012998471
372.8	0	-0.012491123
372.9	0	-0.011688621
373	0	-0.011296668
373.1	0	-0.010508003
373.2	0	-0.009955868
373.3	0	-0.009399002
373.4	0	-0.00860314
373.5	0	-0.008206635
373.6	0	-0.00737298
373.7	0	-0.006880597
373.8	0	-0.006270506
373.9	0	-0.005524646
374	0	-0.005107018
374.1	0	-0.004279641
374.2	0	-0.003827305
374.3	0	-0.003157681
374.4	0	-2.50E-03
374.5	0	-0.001994115
374.6	0	-0.001246895
374.7	0	-0.000791505
374.8	0	-8.62E-05
374.9	0	0.000460245
375	0	0.001067129
375.1	0	0.001697795
375.2	0	0.002191188
375.3	0	0.002917476
375.4	0	0.003367802
375.5	0	0.004082
375.6	0	0.004599926
375.7	0	0.005166836
375.8	0	0.005876288
375.9	0	0.006269454
376	0	0.007043063
376.1	0	0.007476193
376.2	0	0.008109883
376.3	0	0.008770616
376.4	0	0.009162986
376.5	0	0.00996686
376.6	0	0.010344132
376.7	0	0.011024127
376.8	0	0.011603978
376.9	0	0.012046157
377	0	0.012779895
377.1	0	0.013142258
377.2	0	0.013842208
377.3	0	0.014303717
377.4	0	0.014826629
377.5	0	0.015429492
377.6	0	0.015816791
377.7	0	0.016466923
377.8	0	0.016830348
377.9	0	0.017390849
378	0	0.01783856
378.1	0	0.018230531
378.2	0	0.018791759
378.3	0	0.019045473
378.4	0	0.019619067
378.5	0	0.019869896
378.6	0	0.020293038
378.7	0	0.020690466
378.8	0	0.020879851
378.9	0	0.021351438
379	0	0.021465889
379.1	0	0.021835585
379.2	0	0.022034004
379.3	0	0.022202386
379.4	0	0.022516193
379.5	0	0.022517172
379.6	0	0.022825558
379.7	0	0.022802431
379.8	0	0.022959468
379.9	0	0.023070876
380	0	0.022996294
380.1	0	0.023191605
380.2	0	0.02300593
380.3	0	0.023140581
380.4	0	0.023026704
380.5	0	0.022955965
380.6	0	0.022987751
380.7	0	0.022704387
380.8	0	0.022773245
380.9	0	0.022512732
381	0	0.022413067
381.1	0	0.022299751
381.2	0	0.021981043
381.3	0	0.021971092
381.4	0	0.021608123
381.5	0	0.021488593
381.6	0	0.021226009
381.7	0	0.020956265
381.8	0	0.020782748
381.9	0	0.020422605
382	0	0.020268272
382.1	0	0.019895702
382.2	0	0.019711463
382.3	0	0.019370095
382.4	0	0.019077607
382.5	0	0.018870921
382.6	0	0.018419172
382.7	0	0.018318375
382.8	0	0.017834965
382.9	0	0.017626703
383	0	0.017331328
383.1	0	0.016851598
383.2	0	0.016768008
383.3	0	0.016181308
383.4	0	0.016013965
383.5	0	0.015627037
383.6	0	0.015163108
383.7	0	0.01500666
383.8	0	0.014401152
383.9	0	0.014202322
384	0	0.013725159
384.1	0	0.01329227
384.2	0	0.012994913
384.3	0	0.012425945
384.4	0	0.012127811
384.5	0	0.011589301
384.6	0	0.011187327
384.7	0	0.010687299
384.8	0	0.010211608
384.9	0	0.009749046
385	0	0.009170304
385.1	0	0.008791779
385.2	0	0.008105008
385.3	0	0.007720569
385.4	0	0.007099174
385.5	0	0.006511639
385.6	0	0.006118776
385.7	0	0.005291856
385.8	0	0.004975671
385.9	0	0.004206051
